utime,rotation_rate_x,rotation_rate_y,rotation_rate_z,linear_accel_x,linear_accel_y,linear_accel_z,brake_sensor,steering_sensor,throttle_sensor,meanEffTorque,FL_wheel_speed,FR_wheel_speed,RL_wheel_speed,RR_wheel_speed,value,brake,steering,steering_speed,throttle,vehicle_speed,Severity
1531884276,0.024116859736,-0.015316920272,-0.038839936584,0.0543272374545452,-1.1733019615515148,39.30020293805252,0.6839333646920168,0.7532537572008404,0.7193097012592437,15.52,905.74068,901.300464,903.45552,900.985212,-0.2624405291877548,0.0,-11.6,11.8,268.0,102.8,0
1531884277,-0.0356670142,0.06137523385,-0.01915914955,0.66869018415,-0.662134438725,39.4571230411,0.6839284658289652,0.7547649880910344,0.7791917291062068,53.5,894.048,890.4618,887.657475,890.305425,-0.19984019945,0.0,-12.4,0.0,388.0,102.08,0
1531884278,-0.00019290433043478311,-0.0236838009739128,0.0088693617826084,0.9950594965142856,-1.0467415420081632,39.041816633559186,0.6839030621865811,0.75333229141853,0.8108839105175716,82.0,898.9668625,898.103325,896.4752875,896.4127375,0.0093084226537632,0.0,0.0,-4.0,420.0,102.64,0
1531884279,0.001522048192,0.0317913866,0.028883942112,1.12684497396,-0.665641899556,39.122253265388,0.6838563159184016,0.7536893258851736,0.8122362794086224,82.06,905.0834880000002,904.359576,901.919292,903.348768,0.110572778460606,0.0,4.4,-20.0,420.0,103.16,0
1531884280,0.0116013159999996,-0.0060050841469384,-0.0265962641142856,1.167285431116,-1.229947495612,38.937965393084,0.6838460277548792,0.7535755677498424,0.834068405981532,95.02,917.80032,914.938032,914.487672,913.301724,-0.1523066914816324,0.0,-8.0,11.8,474.0,104.56,0
1531884281,-0.0120468332333332,-0.0137274249333332,-0.0109445221333332,1.411145070124,-1.08690778718,38.94515977858,0.6838576029839416,0.7533600618110528,0.8362932581338892,103.16,937.28256,935.13918,933.434484,932.940756,-0.0677555187789472,0.0,-3.8,0.0,464.0,106.84,0
1531884282,0.0240254428979588,0.0051073601142856,-0.0051330825061224,0.9627168384848483,-0.7995334463515148,39.08904871314747,0.683828086767338,0.753526085062142,0.81265927511983,84.2244897959184,951.8578163265307,949.2809265306122,947.6112244897959,947.9397183673472,-0.00014697511999999918,0.0,1.8,0.0,428.0,108.52000000000001,0
1531884283,0.003474428808,-0.00390418676,0.025530976208,1.015949986244,-0.4142973154479996,39.130742454508,0.683907516353846,0.7533650084145528,0.798857257795842,80.52,961.6353600000001,961.31844,957.8673480000001,959.623752,0.137440271143434,0.0,7.4,-16.0,382.0,109.62,0
1531884284,-0.0433777033632652,-0.0021097202775508,0.0036970617877548,-0.4031465276686868,-0.794546927559596,39.160803245797986,0.6839215125845508,0.7535400026037576,0.6483704404496868,-2.9494949494949494,954.1027393939394,952.0135272727274,951.8804242424242,952.1483151515152,-0.000641141330612,0.0,-4.6,-12.0,68.0,108.36,0
1531884285,-0.0022162539265304,-0.007922421730612,0.0031026839591836,-1.4286087536646463,-1.0768366901494948,39.16207232621414,0.7141766470502584,0.7538531676529472,0.4857829396231644,-75.01010101010101,903.5960363636364,901.8808606060608,902.9625333333332,902.7182303030304,0.0151861638103092,0.0,3.5999999999999996,23.6,0.0,102.22,0
1531884286,0.0080006746693876,0.0185195042938772,0.101645654040816,-2.1347595766343437,-0.382666787143434,39.1005753796404,0.884012207760166,0.7540831951041492,0.4858921895182572,-113.08,823.214712,825.716712,822.54918,826.979388,0.7160626623663155,0.0,52.4,119.4,0.0,93.12,0
1531884287,0.0133205039359996,0.00661912916,0.391490056512,-3.1154139740161617,1.3407316999555552,39.08267655033536,1.0339422535194152,0.7546643370910228,0.485950912217954,-163.53535353535352,718.2172121212121,733.8896727272728,717.9341575757576,735.2628242424244,3.0285688055873683,4.0,201.2,207.0,0.0,81.78,0
1531884288,-0.059342926025,0.00933457405,0.7570551211666664,-4.32636644157551,2.44308332397551,38.94835456537958,1.1504823514493292,0.7564606376206396,0.4867501668532504,-233.28571428571428,578.316024489796,611.4122081632653,575.475318367347,610.8828734693877,6.779751773897674,0.0,417.0,187.0,0.0,66.68,0
1531884289,-0.002825047912,-0.013512422088,0.945376725184,-3.207101786969697,1.801211927240404,39.025871161252525,0.9900487948016948,0.7553758600940677,0.4863675075978812,-159.54,443.4378,484.543992,435.770004,479.278116,10.475175282266667,0.0,629.0,155.2,0.0,52.16,0
1531884290,-0.118930559464,0.046955926648,0.998663750896,-1.600539790384,1.185373078568,38.990320854192,0.6842761012246152,0.754478277974564,0.5152821252012304,-77.62,377.041392,421.900584,368.824824,415.095144,12.308703026428573,0.0,711.4000000000001,35.6,0.0,45.32,0
1531884291,-0.02967812797551,-0.0077171501224488,1.0300452040489796,-0.539510067685714,0.7440632816122448,38.899691562273475,0.6846497878742616,0.7537796104945144,0.6648568759915612,-0.7272727272727272,368.03324848484846,414.1761939393939,359.01425454545455,405.07801212121217,12.973032330091668,0.0,746.4,23.6,170.0,45.1,0
1531884292,0.0214776976979588,-0.0727355406775508,1.1369524877795916,0.3745538327346936,1.7490172011020408,39.42301625619592,0.685084838010504,0.7529594290878152,0.6976045374394956,49.7,420.933144,472.220808,411.2037,463.835772,12.488784431538145,0.0,705.4000000000001,-123.6,212.0,51.76,0
1531884293,-0.0065769444571428,-0.0581980585469384,1.1198020516816327,-0.2173156312121212,2.7264783117494953,39.41741785378991,0.6850864147799144,0.7535649058491452,0.6651778371376068,10.88,471.988956,522.5093400000001,464.581368,516.055848,11.175236343657144,0.0,637.4000000000001,3.8,136.0,57.24,0
1531884294,0.0021894523279996,-0.040964269176,1.107621259712,1.162264145192,3.341958037616,39.123462295528,0.685116010362878,0.7533986353451512,0.8157125557297183,103.08,519.39018,569.418504,511.036836,562.062624,10.165524784133332,0.0,570.4000000000001,-55.8,474.0,62.82,0
1531884295,-0.0160411705714284,-0.0163600312979588,1.03906640957551,3.229568380096,4.176345572472,39.208317985544,0.68506929354,0.7533128006625528,1.0098367487468085,226.0,626.7737454545454,673.7473212121213,618.3865696969697,667.5167515151516,7.997350535835051,0.0,420.4,-315.0,852.0,75.38,0
1531884296,-0.039467203336,-0.0122514222719996,0.341139611288,3.31351286888,0.830335176116,39.175575599672,0.6848259201948184,0.7537413781778236,1.0290708975506735,227.3,783.231084,798.3465,779.084436,795.899544,2.1182013934,0.0,88.0,-147.6,852.0,91.36,0
1531884297,0.0001421069279999997,-0.004786753088,-0.015181113936,2.2858640417480003,-1.701807974584,39.118968315104,0.6846825122250528,0.753520585924416,0.9461521084233544,171.58,1059.328452,1057.501992,1055.653848,1054.931604,-0.1132844635917524,0.0,-4.8,7.8,642.0,121.7,0
1531884298,-0.00163335916,0.004432741736,0.003805326416,1.2689720477039996,-1.495433072728,39.052838363648,0.6845647739546692,0.7534466036776496,0.8318276626749213,102.8,1157.603676,1156.087464,1154.3811,1154.609616,-0.0275616577708332,0.0,-1.2,3.8,440.0,132.38,0
1531884299,0.0122397939583332,-0.0004948957083332,-0.000685415475,0.1168562310141412,-1.547851424921212,39.0772126323192,0.684621285705218,0.7535023062091584,0.7277648028668796,29.346938775510203,1220.324118367347,1218.5727183673469,1217.541281632653,1217.7251020408164,-0.0296526042020616,0.0,0.0,11.8,246.0,139.16,0
1531884300,0.009588787952,0.0016214465919996,0.00290576952,-0.394903164608,-1.4464856673,39.150595855712,0.6845968411274632,0.7535176793823896,0.708380442809224,7.22,1255.373496,1253.228448,1252.871496,1253.363556,-0.0141051098897956,0.0,-0.9999999999999996,0.0,226.0,142.76,0
1531884301,0.024332245424,0.003090752624,-0.00018788335200000013,-1.241956103276,-1.1589111811,38.981833915712,0.684631003886492,0.7535169098416752,0.5714540693063872,-51.18,1278.55536,1276.205148,1276.848996,1277.28768,-0.026444382662626,0.0,-2.2,-4.0,12.0,145.32,0
1531884302,-0.007410828672,-0.0041878557359996,-0.01162884456,-2.2543191349560003,-1.212709276664,39.233292655936,0.6844571424189884,0.75323915259484,0.5149103499009288,-110.50505050505049,1265.7306303030305,1262.7299151515151,1265.0432121212123,1265.267296969697,-0.0921674881939392,0.0,-5.6,-4.0,0.0,143.56,0
1531884303,0.014996705872,0.0060556834559996,-0.00858096244,-2.337295319596,-1.2389137506,38.830291671744,0.6845414677154812,0.753371677008368,0.5174432422405856,-119.63265306122447,1236.0220408163266,1232.9975142857143,1235.7003551020407,1235.862048979592,-0.0730901148285712,0.0,-3.6,-0.2,0.0,140.04,0
1531884304,0.011986916504,-0.021322658088,-3.6221544e-05,-2.5470611943757575,-0.851109471381818,39.68155612368485,0.6845559550765432,0.7535301806197529,0.5356390971666664,-120.0,1202.6494693069305,1200.50419009901,1202.301005940594,1202.7270891089108,-0.0362464338585856,0.0,-2.0,3.8,0.0,136.38,0
1531884305,-0.023272168792,-0.0022532659199996,0.000655951712,-1.771614915128,-0.844951214876,38.966808090208,0.6845767875523708,0.7538542961007376,0.6427860679633296,-72.5,1173.539748,1170.88596,1172.317104,1172.727432,-0.0325557334367344,0.0,-2.6,-8.0,114.0,133.32,0
1531884306,-0.047359940475,0.0187838652249996,-0.00698159555,-1.3224625585090908,-1.459736310121212,38.86306801227878,0.6846044289486573,0.7534275159291084,0.666215440259506,-43.68,1171.781676,1169.24298,1170.25212,1169.890164,-0.0801052147793812,0.0,-4.6,0.0,142.0,133.16,0
1531884307,0.0325747364326528,-0.025546187795918,-0.0011597030612244,-0.7497225323346935,-1.544315543110204,39.25229111497143,0.6846300576491664,0.7537309130054164,0.69661710150625,-19.32,1181.546148,1179.1408920000001,1179.197604,1179.189264,-0.0497154392646464,0.0,-2.4,0.0,200.0,134.3,0
1531884308,0.00167616176,0.0028580503039996,-0.0014535469519996,-0.0757366486367344,-1.3191337999142856,39.07080054770204,0.684658488674764,0.7533321731367536,0.7330363841629316,27.9,1205.1616920000001,1202.8365,1202.039196,1202.3911440000002,-0.042027528344,0.0,-2.4,0.0,280.0,137.26,0
1531884309,0.0039537227759996,0.0122287190239996,-0.002276945392,-0.0795480575714284,-1.1941991121306124,39.04538707343266,0.6845743615965736,0.7537548624950748,0.7324780715143469,29.31313131313131,1238.2170545454546,1235.763915151515,1234.9383393939395,1235.298896969697,-0.0471767786666664,0.0,-2.8,0.0,272.0,141.04,0
1531884310,-0.0065884144319996,-0.020048847848,-0.005564721712,-0.716886125696,-1.293434491732,39.255940666208,0.6845229610084388,0.7536196526316457,0.6365922807037973,-10.828282828282829,1268.478618181818,1265.745793939394,1266.0625454545457,1266.2866303030305,-0.0589850049714284,0.0,-3.6,-4.0,114.0,144.24,0
1531884311,0.0031304206938772,0.011484723640816,-0.007788792555102,-2.134558810290909,-1.3442285733656565,39.011295703898995,0.6845176886246344,0.7536196807640916,0.5128559114922756,-98.86,1260.128964,1256.983116,1259.361684,1259.5835280000001,-0.0903935108208332,0.0,-5.6,-8.0,0.0,142.96,0
1531884312,0.0184191118938772,0.0144730645714284,-0.0043175048571428,-2.5125620370166666,-1.2804289706208332,39.072684685375,0.6845891325599176,0.7538793872316544,0.4856799028049332,-117.96,1225.891596,1222.967592,1225.884924,1225.8549,-0.0871562312463156,0.0,-5.0,-0.2,0.0,138.88,0
1531884313,-0.035815031112,-0.004448747448,-0.004262549184,-2.540279736508,-1.268755298544,38.954757957452,0.684693041148466,0.7538849122044988,0.4855879413603272,-120.0,1188.955404,1186.311624,1188.620136,1188.778596,-0.0947875721030924,0.0,-5.4,0.0,0.0,134.72,0
1531884314,0.032468327888,-0.025141630392,0.0016722676079996,-2.5899688982880003,-1.473383954536,39.193204174028,0.83402685338705,0.7543659411699896,0.4857779268353544,-129.36,1150.8783,1148.608152,1151.260272,1151.34534,-0.074995178597938,0.0,-5.2,-4.0,0.0,130.51999999999998,0
1531884315,-0.0054348167346936,0.0152618052489792,-0.0123127931836732,-4.855085557820408,-1.208708844795918,39.06371097177959,1.171417978547303,0.7550203475609956,0.4860055320539416,-258.9795918367347,1072.5784653061223,1069.8381795918367,1075.8991469387754,1075.5706530612244,-0.1666159677154636,0.0,-9.6,3.8,0.0,120.96,0
1531884316,-0.0064674319142853836,0.01816154824628525,-0.014652223888571108,-3.1558056125832654,-1.4383635253071423,46.87645316613551,2.342835957094606,1.019277469207344,0.3888044256431533,-207.18367346938777,858.0627722448979,855.8705436734695,860.7193175510204,860.4565224489796,-0.1332927741723709,14.3,-12.96,5.13,0.0,78.624,3
1531884317,-0.007696243977999606,0.021612242413079446,-0.01743614642739962,-2.0512736481791225,-1.7116525951154993,56.251743799362615,4.685671914189212,1.3760245834299145,0.31104354051452265,-165.74693877551022,686.4502177959184,684.6964349387756,688.5754540408163,688.3652179591837,-0.10663421933789673,18.9,-17.496000000000002,6.9255,0.0,51.105599999999995,3
1531884318,-0.009620304972499508,0.027015303016349308,-0.021620821569975527,-0.9230731416806051,-2.122449217943219,70.31467974920326,7.028507871283818,2.1328381043163676,0.233282655385892,-124.31020408163266,514.8376633469388,513.5223262040818,516.4315905306123,516.2739134693878,-0.07997566450342254,17.6,-27.118800000000004,10.734525000000001,0.0,22.997519999999994,3
1531884319,-0.012025381215624385,0.033769128770436634,-0.026809818746769652,-0.41538291375627223,-2.6318370302495917,87.89334968650408,10.542761806925727,3.30589906169037,0.174961991539419,-93.2326530612245,386.1282475102041,385.1417446530613,387.32369289795923,387.20543510204084,-0.05998174837756691,15.7,-42.03414000000001,16.63851375,0.0,10.348883999999996,3
1531884320,-0.01803807182343658,0.05065369315565495,-0.040214728120154475,-0.012461487412688177,-3.9477555453743873,131.84002452975614,11.5970379876183,6.512621151530029,0.0874809957697095,-46.61632653061225,193.06412375510206,192.57087232653066,193.66184644897962,193.60271755102042,-0.029990874188783455,17.27,-82.80725580000002,32.7778720875,0.0,0.3104665200000002,3
